TrialNumber,EncodedImage,Directory,Filename,Condition,MemoryProbe,ExpressionIntensity,TestImage,ActorGender,ActorRace,ActorID,FacialExpression1,FacialExpression2,Block
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed15.jpg,Memory,Target,15,Yes,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Caucasian,9,neutral,happy_closed,1
50,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_009_C/M_009_C_neutral_happy_closed,M_009_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Caucasian,9,neutral,happy_closed,1
51,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed17.jpg,Perception,Target,17,Yes,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Other,16,neutral,happy_closed,1
51,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_016_O/F_016_O_neutral_happy_closed,F_016_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Other,16,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed17.jpg,Memory,Target,17,Yes,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Caucasian,13,neutral,happy_closed,1
52,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Caucasian,13,neutral,happy_closed,1
52,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_013_C/M_013_C_neutral_happy_closed,M_013_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Caucasian,13,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed01.jpg,Memory,Lure,1,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed03.jpg,Memory,Lure,3,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed05.jpg,Memory,Lure,5,Yes,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed07.jpg,Memory,Lure,7,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed09.jpg,Memory,Lure,9,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed11.jpg,Memory,Lure,11,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed13.jpg,Memory,Lure,13,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed15.jpg,Memory,Lure,15,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed17.jpg,Memory,Lure,17,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed19.jpg,Memory,Lure,19,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed21.jpg,Memory,Lure,21,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed23.jpg,Memory,Lure,23,No,Female,Other,14,neutral,happy_closed,1
53,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed25.jpg,Memory,Lure,25,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed27.jpg,Memory,Lure,27,No,Female,Other,14,neutral,happy_closed,1
53,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_014_O/F_014_O_neutral_happy_closed,F_014_O_neutral_happy_closed29.jpg,Memory,Lure,29,No,Female,Other,14,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Male,Caucasian,16,neutral,happy_closed,1
54,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed21.jpg,Memory,Target,21,Yes,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Caucasian,16,neutral,happy_closed,1
54,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_016_C/M_016_C_neutral_happy_closed,M_016_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Caucasian,16,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Other,19,neutral,happy_closed,1
55,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed27.jpg,Perception,Target,27,Yes,Female,Other,19,neutral,happy_closed,1
55,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_019_O/F_019_O_neutral_happy_closed,F_019_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Other,19,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed01.jpg,Perception,Target,1,Yes,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Other,12,neutral,happy_closed,1
56,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Other,12,neutral,happy_closed,1
56,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_012_O/F_012_O_neutral_happy_closed,F_012_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Other,12,neutral,happy_closed,1
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed03.jpg,Perception,Target,3,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed05.jpg,Perception,Target,5,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed07.jpg,Perception,Target,7,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed09.jpg,Perception,Target,9,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed11.jpg,Perception,Target,11,No,Male,Caucasian,6,neutral,happy_closed,2
57,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed13.jpg,Perception,Target,13,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed15.jpg,Perception,Target,15,No,Male,Caucasian,6,neutral,happy_closed,2
57,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_006_C/M_006_C_neutral_happy_closed,M_006_C_neutral_happy_closed17.jpg,Perception,Target,17,No,Male,Caucasian,6,neutral,happy_closed,2
